branch_id,day,metric,p10,p50,p90,mean,standard_deviation
integrated_response,6,consumption_index,0.36746655033640646,0.36772041755096707,0.3679467378233723,0.36770434851171846,0.00018179130451637056
integrated_response,6,employment_rate,0.9347655085744547,0.934969814408882,0.9351090573946205,0.9349475321585475,0.00015391844466484256
integrated_response,6,congestion_index,0.750885702350998,0.7515054915074862,0.7525934983796733,0.7517063160243072,0.001036147455223601
integrated_response,6,health_system_load,0.6824041829968202,0.6843576123764952,0.6848619461569714,0.6840005472776483,0.0010406308888955785
integrated_response,6,rumor_belief,0.039770736631118124,0.040052309899107665,0.040255511733653604,0.04002719626609154,0.00021419820352006224
integrated_response,6,stress,0.4378241871382123,0.4379146724742238,0.43810918155353146,0.43794765319819035,0.00012340232915146885
integrated_response,6,commute_minutes,24.760559462845507,24.76577602208115,24.78373509376994,24.770965674573397,0.01424191995514406
integrated_response,6,organization_vitality,0.8361129826166699,0.837157201111098,0.8382259506231428,0.8370977676610323,0.0009433856855408658
integrated_response,6,public_service_reliability,0.8351421789964665,0.8357356205614129,0.8363293444450284,0.8357735727763362,0.0005546717184793177
integrated_response,6,policy_cost_100m_cny,4.878632478632479,4.878632478632479,4.878632478632479,4.878632478632479,0.0
integrated_response,7,life_satisfaction,0.3107675319027672,0.3108681873493727,0.31109480648439397,0.31091315757553906,0.00014268010657058884
integrated_response,7,government_trust,0.5292344528603047,0.5293343675342183,0.5296892275465522,0.5294051217069977,0.00019211390726543942
integrated_response,7,economic_confidence,0.466600075700444,0.46691881613145614,0.46743148071229834,0.4669779377956963,0.0003269353247325602
integrated_response,7,consumption_index,0.3456692182746175,0.3458989486916741,0.346110899302521,0.34589448452504523,0.00017198077462010126
integrated_response,7,employment_rate,0.935315462118665,0.9355208607733239,0.9357527141498524,0.9355323143149454,0.00019074336992459386
integrated_response,7,congestion_index,0.7520145992479904,0.752505151626034,0.7536640234795178,0.7527495839431808,0.000998413283037653
integrated_response,7,health_system_load,0.6828992852273025,0.6847807919935216,0.6852765360172509,0.684437563201228,0.001012945280546674
integrated_response,7,rumor_belief,0.033693573054394466,0.03387745534565633,0.03422818789145992,0.03391706750623589,0.00024345866740940934
integrated_response,7,stress,0.4318482122042534,0.4319250971744253,0.4321005927893532,0.43196724942271736,0.00011015820345305544
integrated_response,7,commute_minutes,24.76756751529293,24.77331545711909,24.78452855006078,24.77573658893124,0.010026256381216573
integrated_response,7,organization_vitality,0.8411773017156737,0.8420239102031791,0.8433104711133541,0.8421527938953027,0.0009273140583786474
integrated_response,7,public_service_reliability,0.8345802607747452,0.8351436935220404,0.8357461433679663,0.8351916097072231,0.0005320940459808494
integrated_response,7,policy_cost_100m_cny,7.175356125356126,7.175356125356126,7.175356125356126,7.175356125356126,0.0
integrated_response,8,life_satisfaction,0.28970031353990705,0.2897972963987949,0.2900610470403849,0.28985865052503995,0.0001566503808776489
integrated_response,8,government_trust,0.517159676047094,0.5172637040977692,0.5176449474565258,0.5173376549104334,0.00020771610463200254
integrated_response,8,economic_confidence,0.45402677044207973,0.4546606502295183,0.4551262426948278,0.4546114970042985,0.0004602352580147735
integrated_response,8,consumption_index,0.32633562202379973,0.32655240118343654,0.32674386860595345,0.3265445792806174,0.00018132840616526973
integrated_response,8,employment_rate,0.9358696635762213,0.9361813438832962,0.9364121694345052,0.9361484304262256,0.00022982953451610705
integrated_response,8,congestion_index,0.7530579063588835,0.7535647210101772,0.754690105496758,0.7537913261840217,0.0009309944689748423
integrated_response,8,health_system_load,0.5601402002628985,0.5616247276114839,0.5620234405528864,0.5613544550013958,0.000807488040545953
integrated_response,8,rumor_belief,0.028680079691312366,0.02894216011801291,0.02933453746954756,0.028977254531128604,0.0002927884425748755
integrated_response,8,stress,0.4263385023662907,0.42642320503510045,0.42660005554428215,0.4264557662321935,0.000103805516516471
integrated_response,8,commute_minutes,24.777343149098677,24.786792918260787,24.796140084092553,24.786046930421417,0.008122608770634965
integrated_response,8,organization_vitality,0.8461170484986591,0.8471493044843951,0.8481625471905578,0.8470767517058103,0.0008367697855256411
integrated_response,8,public_service_reliability,0.8340492608952433,0.8345841494933715,0.8351921407801493,0.8346406973444085,0.000511615711803085
integrated_response,8,policy_cost_100m_cny,10.043508343508345,10.043508343508345,10.043508343508345,10.043508343508345,0.0
integrated_response,9,life_satisfaction,0.2673951124260802,0.2677039612393095,0.2680538019867728,0.26772453406177543,0.0002854124378674828
integrated_response,9,government_trust,0.5027367584747539,0.5030755448495867,0.5035950550638335,0.5031592457874061,0.00036157482891260867
integrated_response,9,economic_confidence,0.44118740521943517,0.4416714504192603,0.4424136690241314,0.44175999325964044,0.0005694180457936892
integrated_response,9,consumption_index,0.3073881246644803,0.30771059159618963,0.3079559108233043,0.3076965586927677,0.0002345471208079308
integrated_response,9,employment_rate,0.9357230503275933,0.936029291007066,0.9363357075366637,0.9360188452420038,0.0002612107075594228
integrated_response,9,congestion_index,0.7787072472331156,0.7826029780682439,0.7839769425612696,0.7816887811324731,0.0024998892321589786
integrated_response,9,health_system_load,0.6573000610000523,0.6736888020368024,0.6805325545658418,0.6699858479844515,0.009492492619574761
integrated_response,9,rumor_belief,0.027847963090563612,0.02827217432257129,0.028885039521182886,0.028348147245609703,0.00043504444141913035
integrated_response,9,stress,0.44336759709110024,0.4469613486724376,0.4484723952038253,0.44612967907582535,0.0020643239958195434
